building_id,site_id,sqm,primaryspaceusage,yearbuilt,region,country
Gator_office_Lucy,Gator,16315.4,Office,,,
Gator_assembly_Lelia,Gator,297.3,Entertainment/public assembly,,,
Gator_other_Elfriede,Gator,2665.7,Other,,,
Gator_assembly_Maurine,Gator,278.7,Entertainment/public assembly,,,
Gator_other_Refugio,Gator,869.3,Other,,,
Gator_assembly_Milton,Gator,48.3,Entertainment/public assembly,,,
Gator_assembly_Beryl,Gator,4136.8,Entertainment/public assembly,,,
Gator_assembly_Joni,Gator,346.4,Entertainment/public assembly,,,
Gator_public_Jolene,Gator,811.4,Public services,,,
Gator_public_Ross,Gator,450.4,Public services,,,
Gator_assembly_Regina,Gator,919.2,Entertainment/public assembly,,,
Gator_assembly_Elliot,Gator,100.3,Entertainment/public assembly,,,
Gator_public_Clara,Gator,523.0,Public services,,,
Gator_public_Philip,Gator,406.1,Public services,,,
Gator_assembly_Alexa,Gator,61.9,Entertainment/public assembly,,,
Gator_assembly_Daisy,Gator,33.1,Entertainment/public assembly,,,
Gator_assembly_Lera,Gator,91.4,Entertainment/public assembly,,,
Gator_public_Beulah,Gator,338.9,Public services,,,
Gator_public_Tiffany,Gator,590.0,Public services,,,
Gator_assembly_Lilli,Gator,60.2,Entertainment/public assembly,,,
Gator_other_Gertrude,Gator,237.4,Other,,,
Gator_assembly_Bailey,Gator,34.0,Entertainment/public assembly,,,
Gator_public_Marcie,Gator,3275.1,Public services,,,
Gator_public_Kendall,Gator,726.5,Public services,,,
Gator_public_Dewey,Gator,333.7,Public services,,,
Gator_public_Randall,Gator,1806.6,Public services,,,
Gator_office_Betty,Gator,542.5,Office,,,
Gator_other_Samuel,Gator,9568.5,Other,,,
Gator_warehouse_Stacie,Gator,1475.2,Warehouse/storage,,,
Gator_warehouse_Constance,Gator,1404.7,Warehouse/storage,,,
Gator_assembly_Loyce,Gator,377.7,Entertainment/public assembly,,,
Gator_public_Noe,Gator,2462.6,Public services,,,
Gator_public_Nettie,Gator,593.8,Public services,,,
Gator_public_Lindsey,Gator,458.4,Public services,,,
Gator_assembly_Marjorie,Gator,1599.8,Entertainment/public assembly,,,
Gator_public_Leroy,Gator,758.8,Public services,,,
Gator_public_Alexandra,Gator,3088.7,Public services,,,
Gator_public_Dale,Gator,1710.7,Public services,,,
Gator_office_Hunter,Gator,1314.6,Office,,,
Gator_other_Reginald,Gator,3889.0,Other,,,
Gator_office_Julie,Gator,527.7,Office,,,
Gator_public_Latasha,Gator,677.4,Public services,,,
Gator_assembly_Enid,Gator,499.8,Entertainment/public assembly,,,
Gator_assembly_Erich,Gator,645.1,Entertainment/public assembly,,,
Gator_assembly_Stacy,Gator,79.9,Entertainment/public assembly,,,
Gator_assembly_Virgie,Gator,44.7,Entertainment/public assembly,,,
Gator_assembly_Gene,Gator,864.3,Entertainment/public assembly,,,
Gator_office_Merle,Gator,794.5,Office,,,
Gator_public_Lona,Gator,599.0,Public services,,,
Gator_public_Janna,Gator,2656.1,Public services,,,
Gator_public_Jayme,Gator,1549.8,Public services,,,
Gator_public_Geraldine,Gator,1003.4,Public services,,,
Gator_assembly_Roy,Gator,2461.5,Entertainment/public assembly,,,
Gator_assembly_Blanca,Gator,8573.8,Entertainment/public assembly,,,
Gator_office_August,Gator,4487.2,Office,,,
Gator_assembly_Selma,Gator,274.6,Entertainment/public assembly,,,
Gator_assembly_Hue,Gator,371.6,Entertainment/public assembly,,,
Gator_other_Minda,Gator,145.5,Other,,,
Gator_public_Marissa,Gator,371.6,Public services,,,
Gator_other_Glen,Gator,1138.9,Other,,,
Gator_other_Russel,Gator,397.3,Other,,,
Gator_other_Cassandra,Gator,2567.8,Other,,,
Gator_public_Everette,Gator,1841.6,Public services,,,
Gator_public_Kenny,Gator,1540.7,Public services,,,
Gator_public_Dionna,Gator,945.2,Public services,,,
Gator_public_Cheri,Gator,945.2,Public services,,,
Gator_public_Natasha,Gator,6123.5,Public services,,,
Gator_public_Maude,Gator,5574.2,Public services,,,
Gator_assembly_Kimberly,Gator,81290.1,Entertainment/public assembly,,,
Gator_assembly_Lucia,Gator,70.1,Entertainment/public assembly,,,
Gator_assembly_Kayleigh,Gator,142.7,Entertainment/public assembly,,,
Gator_public_Erika,Gator,337.0,Public services,,,
Gator_office_Lisa,Gator,3729.3,Office,,,
Bull_office_Lilla,Bull,16890.2,Office,,"Austin, Texas",United States of America
Bull_lodging_Caren,Bull,16509.6,Lodging/residential,,"Austin, Texas",United States of America
Bull_education_Clarice,Bull,5132.0,Education,,"Austin, Texas",United States of America
Bull_office_Hilton,Bull,743.6,Office,,"Austin, Texas",United States of America
Bull_lodging_Leonard,Bull,3831.4,Lodging/residential,,"Austin, Texas",United States of America
Bull_education_Roseann,Bull,10241.2,Education,,"Austin, Texas",United States of America
Bull_education_Brenda,Bull,14652.9,Education,,"Austin, Texas",United States of America
Bull_assembly_Nick,Bull,32032.8,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_education_Brady,Bull,3636.5,Education,,"Austin, Texas",United States of America
Bull_education_Antonia,Bull,37099.0,Education,,"Austin, Texas",United States of America
Bull_education_Dakota,Bull,3585.9,Education,,"Austin, Texas",United States of America
Bull_lodging_Terence,Bull,3780.9,Lodging/residential,,"Austin, Texas",United States of America
Bull_education_Annette,Bull,6484.5,Education,,"Austin, Texas",United States of America
Bull_lodging_Perry,Bull,6480.4,Lodging/residential,,"Austin, Texas",United States of America
Bull_assembly_Vanessa,Bull,12776.2,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_education_Lydia,Bull,11712.9,Education,,"Austin, Texas",United States of America
Bull_education_Kristal,Bull,18853.5,Education,,"Austin, Texas",United States of America
Bull_education_Bryon,Bull,4723.7,Education,,"Austin, Texas",United States of America
Bull_services_Juanita,Bull,44779.2,Services,,"Austin, Texas",United States of America
Bull_education_Reynaldo,Bull,4384.2,Education,,"Austin, Texas",United States of America
Bull_education_Reina,Bull,9434.8,Education,,"Austin, Texas",United States of America
Bull_education_Sebastian,Bull,5117.7,Education,,"Austin, Texas",United States of America
Bull_education_Miquel,Bull,22820.4,Education,,"Austin, Texas",United States of America
Bull_education_Summer,Bull,3509.4,Education,,"Austin, Texas",United States of America
Bull_public_Jefferson,Bull,6015.4,Public services,,"Austin, Texas",United States of America
Bull_education_Pamela,Bull,20904.5,Education,,"Austin, Texas",United States of America
Bull_education_Fabiola,Bull,10370.1,Education,,"Austin, Texas",United States of America
Bull_education_Miranda,Bull,10008.4,Education,,"Austin, Texas",United States of America
Bull_education_Shona,Bull,1352.8,Education,,"Austin, Texas",United States of America
Bull_education_Carl,Bull,25622.0,Education,,"Austin, Texas",United States of America
Bull_education_Jeffery,Bull,2783.5,Education,,"Austin, Texas",United States of America
Bull_lodging_Lettie,Bull,3683.4,Lodging/residential,,"Austin, Texas",United States of America
Bull_lodging_Carie,Bull,3683.5,Lodging/residential,,"Austin, Texas",United States of America
Bull_assembly_Brandon,Bull,4140.1,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_education_Mario,Bull,8477.8,Education,,"Austin, Texas",United States of America
Bull_assembly_Katia,Bull,6142.8,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_office_Myron,Bull,5583.1,Office,,"Austin, Texas",United States of America
Bull_education_Krista,Bull,22263.1,Education,,"Austin, Texas",United States of America
Bull_education_Venita,Bull,4882.9,Education,,"Austin, Texas",United States of America
Bull_assembly_Beau,Bull,46789.1,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_education_Brain,Bull,21365.2,Education,,"Austin, Texas",United States of America
Bull_education_Nichole,Bull,19058.2,Education,,"Austin, Texas",United States of America
Bull_education_Pablo,Bull,4810.3,Education,,"Austin, Texas",United States of America
Bull_education_Arthur,Bull,22083.2,Education,,"Austin, Texas",United States of America
Bull_education_Elva,Bull,5631.9,Education,,"Austin, Texas",United States of America
Bull_education_Brandi,Bull,2901.6,Education,,"Austin, Texas",United States of America
Bull_education_Magaret,Bull,7954.6,Education,,"Austin, Texas",United States of America
Bull_assembly_Lance,Bull,24355.6,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_education_Genie,Bull,13675.8,Education,,"Austin, Texas",United States of America
Bull_education_Geneva,Bull,2321.8,Education,,"Austin, Texas",United States of America
Bull_assembly_Nathanial,Bull,23436.5,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_education_Patrina,Bull,5054.4,Education,,"Austin, Texas",United States of America
Bull_education_Lyn,Bull,2418.5,Education,,"Austin, Texas",United States of America
Bull_lodging_Travis,Bull,69275.1,Lodging/residential,,"Austin, Texas",United States of America
Bull_education_Kendra,Bull,16640.3,Education,,"Austin, Texas",United States of America
Bull_education_Clarita,Bull,18546.0,Education,,"Austin, Texas",United States of America
Bull_office_Nicolas,Bull,1943.3,Office,,"Austin, Texas",United States of America
Bull_education_Roland,Bull,20071.7,Education,,"Austin, Texas",United States of America
Bull_lodging_Dave,Bull,21733.4,Lodging/residential,,"Austin, Texas",United States of America
Bull_office_Mai,Bull,792.0,Office,,"Austin, Texas",United States of America
Bull_assembly_Freda,Bull,15849.9,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_office_Anne,Bull,1499.0,Office,,"Austin, Texas",United States of America
Bull_lodging_Abby,Bull,1054.4,Lodging/residential,,"Austin, Texas",United States of America
Bull_lodging_Graciela,Bull,961.2,Lodging/residential,,"Austin, Texas",United States of America
Bull_lodging_Elena,Bull,1043.0,Lodging/residential,,"Austin, Texas",United States of America
Bull_lodging_Allen,Bull,748.0,Lodging/residential,,"Austin, Texas",United States of America
Bull_lodging_Charlotte,Bull,750.6,Lodging/residential,,"Austin, Texas",United States of America
Bull_lodging_Xavier,Bull,750.6,Lodging/residential,,"Austin, Texas",United States of America
Bull_lodging_Jeremiah,Bull,5326.5,Lodging/residential,,"Austin, Texas",United States of America
Bull_assembly_Newton,Bull,527.9,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_services_Nadine,Bull,36198.8,Services,,"Austin, Texas",United States of America
Bull_office_Rob,Bull,30885.3,Office,,"Austin, Texas",United States of America
Bull_education_Jae,Bull,16463.9,Education,,"Austin, Texas",United States of America
Bull_education_Nolan,Bull,8512.6,Education,,"Austin, Texas",United States of America
Bull_assembly_Lesa,Bull,1892.6,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_lodging_Hugo,Bull,8062.7,Lodging/residential,,"Austin, Texas",United States of America
Bull_assembly_Daryl,Bull,1491.3,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_office_Chantel,Bull,9654.9,Office,,"Austin, Texas",United States of America
Bull_education_Mervin,Bull,20255.1,Education,,"Austin, Texas",United States of America
Bull_assembly_Amalia,Bull,52377.0,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_education_Delia,Bull,28356.2,Education,,"Austin, Texas",United States of America
Bull_education_Barry,Bull,18440.1,Education,,"Austin, Texas",United States of America
Bull_office_Efren,Bull,8005.2,Office,,"Austin, Texas",United States of America
Bull_education_Violeta,Bull,10330.3,Education,,"Austin, Texas",United States of America
Bull_assembly_Freddie,Bull,21815.4,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_education_Dan,Bull,11941.4,Education,,"Austin, Texas",United States of America
Bull_education_Dania,Bull,5215.3,Education,,"Austin, Texas",United States of America
Bull_education_Bernice,Bull,14481.9,Education,,"Austin, Texas",United States of America
Bull_public_Hyun,Bull,45791.7,Public services,,"Austin, Texas",United States of America
Bull_lodging_Anibal,Bull,4160.6,Lodging/residential,,"Austin, Texas",United States of America
Bull_education_Nina,Bull,12131.0,Education,,"Austin, Texas",United States of America
Bull_lodging_Danielle,Bull,4188.6,Lodging/residential,,"Austin, Texas",United States of America
Bull_education_Racheal,Bull,36560.1,Education,,"Austin, Texas",United States of America
Bull_assembly_Gerri,Bull,11079.8,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_education_Linnie,Bull,14307.0,Education,,"Austin, Texas",United States of America
Bull_education_Hayley,Bull,17997.4,Education,,"Austin, Texas",United States of America
Bull_services_Jeanmarie,Bull,32149.6,Services,,"Austin, Texas",United States of America
Bull_lodging_Melissa,Bull,27992.3,Lodging/residential,,"Austin, Texas",United States of America
Bull_education_Juan,Bull,26212.8,Education,,"Austin, Texas",United States of America
Bull_office_Yvonne,Bull,18019.5,Office,,"Austin, Texas",United States of America
Bull_education_Gregory,Bull,17333.1,Education,,"Austin, Texas",United States of America
Bull_assembly_Gigi,Bull,39620.5,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_education_Myra,Bull,5527.5,Education,,"Austin, Texas",United States of America
Bull_office_Ella,Bull,821.0,Office,,"Austin, Texas",United States of America
Bull_education_Tracey,Bull,24014.6,Education,,"Austin, Texas",United States of America
Bull_assembly_Goldie,Bull,4864.1,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_assembly_Dorethea,Bull,3234.8,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_education_Joseph,Bull,15519.9,Education,,"Austin, Texas",United States of America
Bull_services_Rachelle,Bull,34691.5,Services,,"Austin, Texas",United States of America
Bull_assembly_Maren,Bull,11345.5,Entertainment/public assembly,,"Austin, Texas",United States of America
Bull_services_Winford,Bull,19904.7,Services,,"Austin, Texas",United States of America
Bull_office_Ivette,Bull,3229.1,Office,,"Austin, Texas",United States of America
Bull_office_Marco,Bull,3165.4,Office,,"Austin, Texas",United States of America
Bull_education_Luke,Bull,15458.6,Education,,"Austin, Texas",United States of America
Bull_office_Claudia,Bull,2272.7,Office,,"Austin, Texas",United States of America
Bull_education_Dora,Bull,15672.4,Education,,"Austin, Texas",United States of America
Bull_office_Sally,Bull,7705.3,Office,,"Austin, Texas",United States of America
Bull_education_Olive,Bull,5370.8,Education,,"Austin, Texas",United States of America
Bull_office_Debbie,Bull,4782.9,Office,,"Austin, Texas",United States of America
Bull_education_Dottie,Bull,39822.6,Education,,"Austin, Texas",United States of America
Bull_education_Matilda,Bull,10069.9,Education,,"Austin, Texas",United States of America
Bull_education_Lenny,Bull,4294.9,Education,,"Austin, Texas",United States of America
Bull_education_Stewart,Bull,7212.2,Education,,"Austin, Texas",United States of America
Bull_office_Trevor,Bull,3546.4,Office,,"Austin, Texas",United States of America
Bobcat_education_Miki,Bobcat,16116.7,Education,,,
Bobcat_education_Barbra,Bobcat,2538.0,Education,,,
Bobcat_education_Coleman,Bobcat,10551.9,Education,,,
Bobcat_education_Alissa,Bobcat,11254.8,Education,,,
Bobcat_other_Jovita,Bobcat,416.4,Other,,,
Bobcat_education_Rafael,Bobcat,1314.9,Education,,,
Bobcat_assembly_Franklin,Bobcat,15047.4,Entertainment/public assembly,,,
Bobcat_education_Angela,Bobcat,8802.7,Education,,,
Bobcat_education_Whitney,Bobcat,6957.1,Education,,,
Bobcat_office_Justine,Bobcat,2445.7,Office,,,
Bobcat_office_Melody,Bobcat,2503.6,Office,,,
Bobcat_office_Nikita,Bobcat,3895.7,Office,,,
Bobcat_education_Marisha,Bobcat,6913.8,Education,,,
Bobcat_education_Toni,Bobcat,2033.8,Education,,,
Bobcat_office_Alma,Bobcat,1060.9,Office,,,
Bobcat_education_Rodrick,Bobcat,11088.0,Education,,,
Bobcat_education_Karin,Bobcat,6052.1,Education,,,
Bobcat_education_Monte,Bobcat,2147.2,Education,,,
Bobcat_education_Jayne,Bobcat,6259.5,Education,,,
Bobcat_office_Kassandra,Bobcat,4003.6,Office,,,
Bobcat_other_Howard,Bobcat,428.0,Other,,,
Bobcat_other_Timothy,Bobcat,938.6,Other,,,
Bobcat_warehouse_Charlie,Bobcat,2213.2,Warehouse/storage,,,
Bobcat_science_Tammy,Bobcat,10150.9,Technology/science,,,
Bobcat_education_Dylan,Bobcat,17358.0,Education,,,
Bobcat_public_Angie,Bobcat,14777.3,Public services,,,
Bobcat_assembly_Camilla,Bobcat,3696.4,Entertainment/public assembly,,,
Bobcat_assembly_Adam,Bobcat,2053.2,Entertainment/public assembly,,,
Bobcat_assembly_Billy,Bobcat,19859.1,Entertainment/public assembly,,,
Bobcat_education_Rosalva,Bobcat,7836.0,Education,,,
Bobcat_education_Hollis,Bobcat,8173.2,Education,,,
Bobcat_education_Seth,Bobcat,17179.3,Education,,,
Bobcat_education_Emile,Bobcat,5003.3,Education,,,
Bobcat_lodging_Nickolas,Bobcat,4834.1,Lodging/residential,,,
Bobcat_lodging_Darin,Bobcat,8220.1,Lodging/residential,,,
Bobcat_lodging_Melaine,Bobcat,3294.8,Lodging/residential,,,
Crow_education_Marlin,Crow,7561.4,Education,,"Ottawa, Ontario",Canada
Crow_education_Keisha,Crow,14173.2,Education,,"Ottawa, Ontario",Canada
Crow_education_Kate,Crow,6320.2,Education,,"Ottawa, Ontario",Canada
Crow_education_Winston,Crow,8659.1,Education,,"Ottawa, Ontario",Canada
Crow_education_Omer,Crow,11857.4,Education,,"Ottawa, Ontario",Canada
Shrew_office_Katherine,Shrew,3410.0,Office,1902,"City of Westminster, England",United Kingdom
Shrew_office_Doris,Shrew,22568.9,Office,,"City of Westminster, England",United Kingdom
Shrew_office_Rose,Shrew,1058.0,Office,,"City of Westminster, England",United Kingdom
Shrew_office_Lin,Shrew,13995.0,Office,1915,"City of Westminster, England",United Kingdom
Shrew_office_Kenneth,Shrew,1719.0,Office,1937,"City of Westminster, England",United Kingdom
Shrew_office_Nora,Shrew,10203.0,Office,1906,"City of Westminster, England",United Kingdom
Shrew_office_Ila,Shrew,10905.0,Office,,"City of Westminster, England",United Kingdom
Shrew_office_Doug,Shrew,5630.0,Office,1906,"City of Westminster, England",United Kingdom
Shrew_office_Sherill,Shrew,18098.0,Office,2000,"City of Westminster, England",United Kingdom
Swan_unknown_Reyna,Swan,6154.5,,1972,,
Swan_unknown_Douglas,Swan,7736.2,,1989,,
Swan_unknown_Darrin,Swan,6319.8,,1901,,
Swan_unknown_Ike,Swan,6928.1,,1903,,
Swan_unknown_Esteban,Swan,6976.4,,1990,,
Swan_unknown_Christoper,Swan,8636.6,,1940,,
Swan_unknown_Isaiah,Swan,14806.3,,2000,,
Swan_unknown_Tom,Swan,4645.0,,1986,,
Swan_unknown_Jan,Swan,14952.0,,1996,,
Swan_unknown_Andres,Swan,11538.7,,1998,,
Swan_unknown_Jerold,Swan,7746.6,,1965,,
Swan_unknown_Rocco,Swan,4779.2,,1999,,
Swan_unknown_Raquel,Swan,11381.5,,1998,,
Swan_unknown_Wendy,Swan,7149.1,,2005,,
Swan_unknown_Yoshiko,Swan,1465.4,,1952,,
Swan_unknown_Allison,Swan,1699.8,,1900,,
Swan_unknown_Valeria,Swan,1238.3,,1975,,
Swan_unknown_Rudy,Swan,6394.6,,2006,,
Swan_unknown_Fabian,Swan,4233.6,,2009,,
Swan_unknown_Noelia,Swan,943.9,,1993,,
Swan_unknown_Bette,Swan,5777.3,,2017,,
Wolf_education_Anisa,Wolf,11008.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_retail_Marcella,Wolf,363.0,Retail,,"Zoutkamp, Groningen",Netherlands
Wolf_office_Joana,Wolf,1355.0,Office,,"Zoutkamp, Groningen",Netherlands
Wolf_office_Darleen,Wolf,5036.0,Office,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Roderick,Wolf,818.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_science_Alfreda,Wolf,914.0,Technology/science,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Katie,Wolf,2803.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_office_Cary,Wolf,11795.0,Office,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Josefa,Wolf,750.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_office_Nadia,Wolf,2745.0,Office,,"Zoutkamp, Groningen",Netherlands
Wolf_office_Elisabeth,Wolf,2591.0,Office,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Ursula,Wolf,13998.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_office_Rochelle,Wolf,3115.0,Office,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Laurinda,Wolf,18706.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_public_Norma,Wolf,23500.0,Public services,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Cheryl,Wolf,25605.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Vivian,Wolf,8770.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_office_Bobbie,Wolf,4691.0,Office,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Cody,Wolf,2639.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_retail_Toshia,Wolf,4209.0,Retail,,"Zoutkamp, Groningen",Netherlands
Wolf_office_Emanuel,Wolf,2005.0,Office,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Tori,Wolf,19044.9,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Eulalia,Wolf,8056.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Clarissa,Wolf,6778.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Joaquin,Wolf,2450.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Tammie,Wolf,7836.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_assembly_Sallie,Wolf,10794.0,Entertainment/public assembly,,"Zoutkamp, Groningen",Netherlands
Wolf_assembly_Elaine,Wolf,6671.0,Entertainment/public assembly,,"Zoutkamp, Groningen",Netherlands
Wolf_retail_Harriett,Wolf,4108.0,Retail,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Dolores,Wolf,6117.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Miguel,Wolf,5403.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Loren,Wolf,12190.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_office_Haydee,Wolf,1129.0,Office,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Arnulfo,Wolf,5184.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Dorris,Wolf,11678.0,Education,,"Zoutkamp, Groningen",Netherlands
Wolf_education_Bobby,Wolf,10494.0,Education,,"Zoutkamp, Groningen",Netherlands
Hog_office_Leon,Hog,1938.3,Office,,"Minneapolis, Minnesota",United States of America
Hog_lodging_Shonda,Hog,21437.1,Lodging/residential,,"Minneapolis, Minnesota",United States of America
Hog_office_Patrick,Hog,964.8,Office,,"Minneapolis, Minnesota",United States of America
Hog_health_May,Hog,28335.4,Healthcare,,"Minneapolis, Minnesota",United States of America
Hog_office_Rolando,Hog,18033.5,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Nancie,Hog,8348.1,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Migdalia,Hog,6754.9,Office,,"Minneapolis, Minnesota",United States of America
Hog_lodging_Celeste,Hog,10874.7,Lodging/residential,,"Minneapolis, Minnesota",United States of America
Hog_assembly_Edward,Hog,1807.3,Entertainment/public assembly,,"Minneapolis, Minnesota",United States of America
Hog_education_Darryl,Hog,994.3,Education,,"Minneapolis, Minnesota",United States of America
Hog_assembly_Annemarie,Hog,7472.9,Entertainment/public assembly,,"Minneapolis, Minnesota",United States of America
Hog_education_Jared,Hog,1317.8,Education,,"Minneapolis, Minnesota",United States of America
Hog_assembly_Arlie,Hog,11058.2,Entertainment/public assembly,,"Minneapolis, Minnesota",United States of America
Hog_education_Leandro,Hog,19241.6,Education,,"Minneapolis, Minnesota",United States of America
Hog_industrial_Mariah,Hog,1065.6,Manufacturing/industrial,,"Minneapolis, Minnesota",United States of America
Hog_office_Mack,Hog,5332.1,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Roberto,Hog,9365.8,Education,,"Minneapolis, Minnesota",United States of America
Hog_office_Eloise,Hog,11419.8,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Mathilda,Hog,5423.4,Education,,"Minneapolis, Minnesota",United States of America
Hog_office_Bill,Hog,13375.5,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Valda,Hog,5255.4,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Janell,Hog,26718.3,Education,,"Minneapolis, Minnesota",United States of America
Hog_office_Sonny,Hog,5837.7,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Garrett,Hog,28339.8,Office,,"Minneapolis, Minnesota",United States of America
Hog_lodging_Ora,Hog,21678.1,Lodging/residential,,"Minneapolis, Minnesota",United States of America
Hog_office_Elnora,Hog,9770.3,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Cordelia,Hog,4420.1,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Gustavo,Hog,6582.4,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Hallie,Hog,2996.7,Education,,"Minneapolis, Minnesota",United States of America
Hog_parking_Jeana,Hog,7782.7,Parking,,"Minneapolis, Minnesota",United States of America
Hog_office_Josefina,Hog,14636.4,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Marlena,Hog,12239.5,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Robert,Hog,30925.9,Education,,"Minneapolis, Minnesota",United States of America
Hog_lodging_Mauricio,Hog,16251.0,Lodging/residential,,"Minneapolis, Minnesota",United States of America
Hog_office_Almeda,Hog,6683.1,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Man,Hog,8099.9,Office,,"Minneapolis, Minnesota",United States of America
Hog_other_Tobias,Hog,2220.7,Other,,"Minneapolis, Minnesota",United States of America
Hog_public_Octavia,Hog,18554.8,Public services,,"Minneapolis, Minnesota",United States of America
Hog_food_Morgan,Hog,3085.8,Food sales and service,,"Minneapolis, Minnesota",United States of America
Hog_office_Randi,Hog,8556.3,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Sonia,Hog,17103.3,Education,,"Minneapolis, Minnesota",United States of America
Hog_parking_Shannon,Hog,63138.2,Parking,,"Minneapolis, Minnesota",United States of America
Hog_office_Charla,Hog,9493.9,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Buford,Hog,2521.9,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Mari,Hog,6302.4,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Jillian,Hog,17695.3,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Alisha,Hog,3103.1,Office,,"Minneapolis, Minnesota",United States of America
Hog_other_Lynette,Hog,6021.0,Other,,"Minneapolis, Minnesota",United States of America
Hog_services_Joe,Hog,3904.5,Services,,"Minneapolis, Minnesota",United States of America
Hog_services_Danny,Hog,1085.2,Services,,"Minneapolis, Minnesota",United States of America
Hog_office_Lizzie,Hog,10351.6,Office,,"Minneapolis, Minnesota",United States of America
Hog_services_Kerrie,Hog,2501.5,Services,,"Minneapolis, Minnesota",United States of America
Hog_office_Corie,Hog,11102.7,Office,,"Minneapolis, Minnesota",United States of America
Hog_services_Marshall,Hog,6506.9,Services,,"Minneapolis, Minnesota",United States of America
Hog_education_Wayne,Hog,7964.8,Education,,"Minneapolis, Minnesota",United States of America
Hog_office_Shon,Hog,7837.8,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Sherrie,Hog,8639.4,Office,,"Minneapolis, Minnesota",United States of America
Hog_lodging_Hal,Hog,14241.9,Lodging/residential,,"Minneapolis, Minnesota",United States of America
Hog_parking_Marcus,Hog,25222.4,Parking,,"Minneapolis, Minnesota",United States of America
Hog_education_George,Hog,6719.9,Education,,"Minneapolis, Minnesota",United States of America
Hog_office_Sydney,Hog,8094.7,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Clemencia,Hog,5453.7,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Napoleon,Hog,12365.4,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Casandra,Hog,26033.7,Education,,"Minneapolis, Minnesota",United States of America
